Algeria,Sebdou,34.6425,-1.3330556,886
Algeria,Sedrata,36.1288889,7.5280557,821
Algeria,Sidi Aissa,35.8913889,3.771111,672
Algeria,Sidi Bel Abbes,35.1938889,-0.6413889,476
Algeria,Sidi Khaled,34.3833333,5,251
Algeria,Sidi Moussa,36.6044444,3.0902779,57
Algeria,Sig,35.5277778,-0.1952778,32
Algeria,Skikda,36.8791667,6.9066668,94
Algeria,Sougueur,35.1913889,1.4983333,1101
Algeria,Souma,36.5183333,2.9052777,135
Algeria,Sour el Ghozlane,36.1502778,3.6891668,899
Algeria,Tamanrasset,22.785,5.522778,1319
Algeria,Tazoult-Lambese,35.4863889,6.2552776,1184
Algeria,Tebesbest,33.1166667,6.0833335,170
Algeria,Telerghma,36.1152778,6.3641667,753
Algeria,Timimoun,29.25,0.25,323
Algeria,Timizart,36.8,4.2666669,372
Algeria,Tlemcen,34.8783333,-1.3150001,843
Algeria,Tolga,34.7166667,5.3833332,249
Algeria,Touggourt,33.1,6.0666666,167
Andorra,Andorra la Vella,42.5051514,1.5150619,1011
Andorra,Canillo,42.5666667,1.6,1655
Andorra,Encamp,42.5333333,1.5833333,1571
Andorra,la Massana,42.5449867,1.5148258,1257
Andorra,les Escaldes,42.507287,1.5341377,1350
Andorra,Pas de la Casa,42.5427734,1.7336082,2230
Andorra,Sant Julia de Loria,42.4637237,1.4912868,1045
Angola,Benguela,-12.5783333,13.4072218,30
Angola,Caala,-12.8525,15.5605555,1747
Angola,Cabinda,-5.55,12.1999998,1
Angola,Caconda,-13.7333333,15.0666666,1724
Angola,Caluquembe,-13.7833333,14.6833334,1769
Angola,Camabatela,-8.1833333,15.3666668,1195
Angola,Camacupa,-12.0166667,17.4833336,1475
Angola,Catabola,-12.15,17.2833328,1524
Angola,Catumbela,-12.4313889,13.5472221,31
Angola,Caxito,-8.58,13.6641665,84
Angola,Cazage,-11.0666667,20.7000008,1143
Angola,Chissamba,-12.1666667,17.333334,1373
Angola,Huambo,-12.7761111,15.7391663,1723
Angola,Kuito,-12.3833333,16.9333324,1631
Angola,Leua,-11.65,20.4500008,1214
Angola,Lobito,-12.3480556,13.5455561,14
Angola,Longonjo,-12.9066667,15.2533331,1402
Angola,Luanda,-8.8383333,13.2344446,6
Angola,Luau,-10.7,22.2333336,1109
Angola,Lubango,-14.9166667,13.5,1719
Angola,Lucapa,-8.4166667,20.75,929
Angola,Luena,-11.7833333,19.916666,1330
Angola,Lumeje,-11.55,20.7833328,1121
Angola,Malanje,-9.5447222,16.3452778,1156
Angola,Namibe,-15.1961111,12.1522226,9
Angola,Ondjiva,-17.0666667,15.7333336,1099
Angola,Quibala,-10.7333333,14.9833336,1375
Angola,Saurimo,-9.65,20.3999996,1041
Angola,Soyo,-6.1333333,12.3666668,6
Angola,Sumbe,-11.2,13.833333,-9999
Angola,Uige,-7.6166667,15.0500002,859
Angola,Waku Kungo,-11.35,15.1166668,1476
Argentina,Alta Gracia,-31.6666667,-64.4333344,516
Argentina,Azul,-36.7833333,-59.8499985,137
Argentina,Bahia Blanca,-38.7166667,-62.2833328,21
Argentina,Bell Ville,-32.6166667,-62.7000008,123
Argentina,Buenos Aires,-34.5761256,-58.4088135,13
Argentina,Cafayate,-26.0833333,-65.9666672,1590
Argentina,Campana,-34.1769444,-58.9208336,3
Argentina,Campo Quijano,-24.9166667,-65.6500015,1665
Argentina,Canada de Gomez,-32.8169444,-61.4008331,70
Argentina,Chacabuco,-34.6416667,-60.4738884,66
Argentina,Chivilcoy,-34.9083333,-60.0305557,34
Argentina,Clorinda,-25.2833333,-57.7166672,63
Argentina,Colegiales,-34.5833333,-58.4500008,21
Argentina,Comodoro Rivadavia,-45.8666667,-67.5,18
Argentina,Concepcion del Uruguay,-32.4833333,-58.2283325,3
Argentina,Concordia,-31.4,-58.0333328,22
Argentina,Cordoba,-31.4,-64.1833344,384
Argentina,Coronel Suarez,-37.4666667,-61.9166679,228
Argentina,Corrientes,-27.4666667,-58.8333321,52
Argentina,Cutral-Co,-38.9333333,-69.2333298,612
Argentina,Dolores,-36.3333333,-57.6666679,9
Argentina,El Calafate,-50.3407497,-72.2768173,200
Argentina,Formosa,-26.1833333,-58.1833344,55
Argentina,General Pico,-35.6666667,-63.7333336,103
Argentina,General Roca,-39.0333333,-67.5833359,232
Argentina,Goya,-29.1333333,-59.2666664,23
Argentina,Gualeguay,-33.1444444,-59.3291664,15
Argentina,Gualeguaychu,-33.0102778,-58.5141678,15
Argentina,Junin,-34.585,-60.958889,77
Argentina,La Plata,-34.9313889,-57.9488907,29
Argentina,La Rioja,-29.4333333,-66.8499985,465
Argentina,Larroque,-33.0333333,-59.0166664,58
Argentina,Libertador General San Martin,-23.8,-64.8000031,473
Argentina,Lincoln,-34.865,-61.5319443,78
Argentina,Lujan,-34.5702778,-59.1049995,22
Argentina,Mar del Plata,-38,-57.5499992,39
Argentina,Mendoza,-32.8833333,-68.8166656,824
Argentina,Mercedes,-34.6544444,-59.4344444,40
Argentina,Mercedes,-29.2,-58.0833321,85
Argentina,Necochea,-38.55,-58.75,31
Argentina,Neuquen,-38.95,-68.0666656,255
Argentina,Nueve de Julio,-35.4541667,-60.8913879,83
Argentina,Obera,-27.4833333,-55.1333351,302
Argentina,Olavarria,-36.9,-60.2833328,163
Argentina,Parana,-31.7333333,-60.5333328,68
Argentina,Pergamino,-33.8925,-60.5724983,57
Argentina,Posadas,-27.3833333,-55.8833351,54
Argentina,Presidencia Roque Saenz Pena,-26.7833333,-60.4500008,87
Argentina,Puerto Iguazu,-25.5991157,-54.573555,183
Argentina,Puerto Madryn,-42.7666667,-65.0500031,18
Argentina,Punta Alta,-38.8833333,-62.0833321,3
Argentina,Purmamarca,-23.7333333,-65.4833298,2222
Argentina,Quilmes,-34.7202778,-58.2694435,19
Argentina,Rafaela,-31.2666667,-61.4833336,91
Argentina,Rawson,-43.3,-65.0999985,4
Argentina,Reconquista,-29.15,-59.6500015,32
Argentina,Resistencia,-27.45,-58.9833336,48
Argentina,Rio Cuarto,-33.1333333,-64.3499985,422
Argentina,Rio Gallegos,-51.6333333,-69.2166672,13
Argentina,Rio Tercero,-32.1833333,-64.0999985,365
Argentina,Rosario,-32.9511111,-60.6663895,11
Argentina,Salta,-24.7833333,-65.4166641,1171
Argentina,San Antonio de los Cobres,-24.1833333,-66.3499985,3932
Argentina,San Carlos de Bariloche,-41.15,-71.3000031,894
Argentina,San Fernando del Valle de Catamarca,-28.4666667,-65.7833328,520
Argentina,San Francisco,-31.4333333,-62.0833321,123
Argentina,San Juan,-31.5375,-68.5363922,650
Argentina,San Lorenzo,-28.1333333,-58.7666664,70
Argentina,San Luis,-33.3,-66.3499985,709
Argentina,San Martin,-33.0666667,-68.4666672,656
Argentina,San Miguel de Tucuman,-26.8166667,-65.2166672,437
Argentina,San Nicolas de los Arroyos,-33.3302778,-60.226944,6
Argentina,San Pedro,-24.2333333,-64.8666687,563
Argentina,San Rafael,-34.6,-68.3333359,691
Argentina,San Ramon de la Nueva Oran,-23.1322304,-64.3259811,357
Argentina,San Salvador de Jujuy,-24.1833333,-65.3000031,1206
Argentina,Santa Fe,-31.6333333,-60.7000008,20
Argentina,Santa Rosa,-36.6166667,-64.2833328,176
Argentina,Santa Rosa de Tastil,-24.4333333,-65.9499969,3346
Argentina,Santiago del Estero,-27.7833333,-64.2666702,180
Argentina,Tandil,-37.3166667,-59.1500015,189
Argentina,Tartagal,-22.5333333,-63.8166656,468
Argentina,Trelew,-43.2489539,-65.3050537,10
Argentina,Tres Arroyos,-38.3833333,-60.2833328,100
Argentina,Ushuaia,-54.8,-68.3000031,-9999
Argentina,Veinticinco de Mayo,-35.4280556,-60.1741676,59
Argentina,Venado Tuerto,-33.7497222,-61.9669456,109
Argentina,Victoria,-32.6184122,-60.1547813,36
Argentina,Viedma,-40.8,-63,12
Argentina,Villa Carlos Paz,-31.4,-64.5166702,686
Argentina,Villa Catedral,-41.1673478,-71.4387741,1021
Argentina,Villa Constitucion,-33.2333333,-60.3333321,50
Argentina,Villa Maria,-32.4166667,-63.25,187
Argentina,Villa Santa Rita,-34.6147735,-58.4797096,21
Argentina,Zarate,-34.0922222,-59.0349998,27
Armenia,Abovyan,40.2691667,44.6244431,1408
Armenia,Agarak,39.2038889,46.5472221,892
Armenia,Aghavnatun,40.2336111,44.2513885,939
Armenia,Akhuryan,40.7813889,43.896389,1544
Armenia,Alaverdi,41.1305556,44.6519432,1296
Armenia,Aparan,40.5961111,44.353611,1899
Armenia,Aramus,40.2511111,44.6630554,1443
Armenia,Ararat,39.8302778,44.7024994,813
Armenia,Armavir,40.1522222,44.0308342,878
Armenia,Arshaluys,40.1688889,44.2141685,872
Armenia,Artashat,39.9538889,44.5505562,837
Armenia,Arteni,40.2983333,43.7541656,1225
Armenia,Artsvaberd,40.8336111,45.4711113,1167
Armenia,Ashtarak,40.3016667,44.3591652,1190
Armenia,Astghadzor,40.1238889,45.3566666,2042
Armenia,Avshar,39.8405556,44.6836128,840
Armenia,Aygavan,39.8647222,44.6702766,848
Armenia,Aygehovit,40.9744444,45.2519455,815
Armenia,Aygezard,39.9458333,44.6088905,879
Armenia,Azatan,40.7238889,43.8205566,1483
Armenia,Bagratashen,41.2458333,44.8211098,479
Armenia,Balahovit,40.2536111,44.6038895,1412
Armenia,Bambakashat,40.1144444,44.0122223,870
Armenia,Berd,40.8808333,45.3916664,978
Armenia,Berdavan,41.2027778,45.003334,671
Armenia,Byurakan,40.3413889,44.273613,1462
Armenia,Byureghavan,40.3147222,44.5936127,1411
Armenia,Chambarak,40.5952778,45.3474998,1852
Armenia,Dalarik,40.2183333,43.8602791,1020
Armenia,Dilijan,40.7408333,44.8630562,1345
Armenia,Dzoragyugh,40.1752778,45.1749992,2096
Armenia,Ejmiatsin,40.1727778,44.2924995,879
Armenia,Gandzak,40.3147222,45.1113892,1985
Armenia,Garrni,40.1194444,44.7230568,1410
Armenia,Gavarr,40.3588889,45.126667,1982
Armenia,Gay,40.0838889,44.3055573,839
Armenia,Goris,39.5077778,46.3386116,1363
Armenia,Gyumri,40.7894444,43.8474998,1545
Armenia,Haghartsin,40.7780556,44.9625015,1075
Armenia,Hoktember,40.1361111,44.0138893,869
Armenia,Hovtashat,40.1019444,44.3427773,835
Armenia,Hrazdan,40.5016667,44.7547226,1735
Armenia,Ijevan,40.8755556,45.1491661,755
Armenia,Janfida,40.0455556,44.0208321,877
Armenia,Jermuk,39.8416667,45.6722221,2135
Armenia,Jrashen,40.7875,44.1972237,1737
Armenia,Kapan,39.2011111,46.4150009,822
Armenia,Karanlukh,40.1044444,45.2897224,2167
Armenia,Karbi,40.3338889,44.3777771,1298
Armenia,Kasakh,40.5333333,44.4166679,1811
Armenia,Lchashen,40.5202778,44.9308319,1893
Armenia,Malishka,39.7369444,45.3875008,1187
Armenia,Maralik,40.5722222,43.8669434,1717
Armenia,Margahovit,40.7380556,44.6875,1833
Armenia,Marmarashen,40.0575,44.4711113,853
Armenia,Martuni,40.1447222,45.3063889,1915
Armenia,Masis,40.0672222,44.4361115,843
Armenia,Meghri,38.9022222,46.2383347,684
Armenia,Metsamor,40.0713889,44.2891655,842
Armenia,Metsavan,41.2016667,44.2288895,1560
Armenia,Mrgashat,40.1297222,44.0705566,856
Armenia,Myasnikyan,40.1775,43.9063873,913
Armenia,Nalbandyan,40.0677778,43.9855537,870
Armenia,Nor Geghi,40.3211111,44.5797234,1300
Armenia,Norashen,40.0041667,44.5947227,935
Armenia,Noratus,40.3822222,45.1783333,1935
Armenia,Noyemberyan,41.1725,44.9936104,857
Armenia,Odzun,41.0538889,44.6113892,1100
Armenia,Oshakan,40.2705556,44.269165,1011
Armenia,Prroshyan,40.2480556,44.4150009,1185
Armenia,Sarukhan,40.2891667,45.1341667,1972
Armenia,Sevan,40.555,44.9536095,1905
Armenia,Shahumyan,39.9308333,44.5783348,835
Armenia,Shnogh,41.1477778,44.8377762,684
